Article URL,0
https://friendsofsyria.wordpress.com/2017/07/27/white-helmets-continue-to-make-fake-films/,
https://friendsofsyria.wordpress.com/2017/06/21/nato-beloved-white-helmets-mass-behead-syrian-soldiers/,"Vanessa Beeley, "
https://friendsofsyria.wordpress.com/2017/05/27/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria/,"Vanessa Beeley, "
https://friendsofsyria.wordpress.com/2016/11/21/cnn-in-a-panic-over-assad-success-collapse-of-white-helmets-narrative-fumbling-over-humanitarian-organizations/,
https://fr.sputniknews.com/international/201708181032689270-syrie-pierre-le-corf/,
https://flipboard.com/@flipboard/-the-guardian-view-on-the-nobel-peace-pr/f-abd1adff65%2Ftheguardian.com,
https://flipboard.com/@flipboard/-seven-members-of-syrias-white-helmets-s/f-868d771879%2Fco.uk,
https://fellowshipoftheminds.com/2011/04/05/un-hotbed-of-new-age-satanism-the-meditation-room/,"The Syria Campaign, "
https://fbreporter.org/2017/06/08/al-jazeera-white-helmets-stage-fake-chemical-attack-new-details/,
https://farsight3.wordpress.com/2017/04/11/trump-kehrtwende-oder-schachzug/,"Nicholas Kristof, "
https://farsight3.wordpress.com/2017/02/16/inszenierung-white-helmets/,"Wednesday, "
https://farsight3.wordpress.com/2016/09/21/8ung-21-9/,
https://failedevolution.blogspot.gr/2017/08/the-former-british-mercenary-who.html,
https://failedevolution.blogspot.gr/2017/08/the-former-british-mercenary-who_6.html,
https://failedevolution.blogspot.gr/2017/08/the-former-british-mercenary-who_4.html,"Source, "
https://failedevolution.blogspot.gr/2017/08/the-former-british-mercenary-who_2.html,"_____ ______, _______ _______, ____ _____, ______ ______, "
https://facttest.org/2017/07/15/video-purports-to-show-al-qaeda-affiliated-and-usuk-funded-white-helmets-showing-one-of-their-tricks-they-use-on-gullible-western-audience/,
https://extrasensoryprecepts.blogspot.com/2017/08/msm-weeps-for-dead-white-helmets.html,"Vanessa Beeley, Twitter, "
https://extrasensoryprecepts.blogspot.com/2017/08/busted-video-appears-to-show-white.html,"Twitter, "
https://extrasensoryprecepts.blogspot.com/2017/07/white-helmets-participate-in-smear.html,"Eva Bartlett, Caitlin Johnstone, Vanessa Beeley, "
https://extrasensoryprecepts.blogspot.com/2017/07/between-lines-fraud-of-white-helmets.html,
https://extrasensoryprecepts.blogspot.com/2017/06/white-helmetsaleppo-boy-story-is.html,
https://extrasensoryprecepts.blogspot.com/2017/06/white-helmets-member-caught-on-camera.html,
https://es.rt.com/56x8,
https://epeak.in/2017/08/12/seven-white-helmets-medics-killed-in-syrias-idlib-syria-news/,
https://english.kolkata24x7.com/international-news/7-white-helmets-members-shot-dead-syria,"Eva Bartlett, Review, History, Rick Sterling, Brendan Cox, Vanessa Beeley, "
https://english.alarabiya.net/en/views/news/middle-east/2016/10/13/White-Helmets-and-the-Syrian-conflict.html,"Twitter, "
https://english.aawsat.com/said/news-middle-east/rage-idlib-white-helmets-slaughter,
https://english.aawsat.com/said/news-midd,"Twitter, "
https://end-times-synapse.blogspot.com/2017/08/white-helmets-remember-murdered-co.html,
https://end-times-synapse.blogspot.com/2017/08/us-condemns-murders-of-7-syrian-white.html,"Twitter, "
https://end-times-synapse.blogspot.com/2017/08/seven-white-helmets-medics-murdered-in.html,"Max Blumenthal, Reuters, Vanessa Beeley, "
https://enantion.gr/2017/08/13/%cf%83%cf%85%cf%81%ce%af%ce%b1-%ce%b5%ce%ba%cf%84%ce%ad%ce%bb%ce%b5%cf%83%ce%b7-%ce%b4%ce%b9%ce%b1%cf%83%cf%89%cf%83%cf%84%cf%8e%ce%bd-%cf%84%cf%89%ce%bd-white-helmets-%ce%bd%ce%b5%ce%ba%cf%81/,"Max Blumenthal, Review, "
https://en1kurdipost.wordpress.com/2017/08/14/us-condemns-killing-of-white-helmets-in-syrias-idlib/,
https://en.wikipedia.org/wiki/White_Helmets_(Syrian_Civil_War),
https://en.wikipedia.org/wiki/Tipperary_County_Council,"Whitney Webb, Twitter, "
https://en.wikipedia.org/wiki/Agent_provocateur,
https://en.news-front.info/2017/08/14/uk-foreign-secretary-condemns-murder-of-7-white-helmets-volunteers-in-syria/,"Brussels, National Security, Source, Associated Press, "
https://en.news-front.info/2017/08/12/unidentified-brutally-killed-7-employees-of-the-white-helmets-organization/,
https://en.news-front.info/2017/07/14/russian-diplomat-says-activities-of-white-helmets-increasingly-questionable/,"Reporter, "
https://en.news-front.info/2017/07/05/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/,"Agent, "
https://en.news-front.info/2017/07/04/syria-sarin-i-cannot-breathe-a-bird-which-died-thrash-comedy-from-white-helmets/,
https://en.news-front.info/2017/06/21/21-white-helmets-participate-in-beheading-of-syrian-army-soldiers/,
https://en.m.wikipedia.org/wiki/White_Helmets_(Syrian_Civil_War),
https://en.m.wikipedia.org/wiki/Amin_al-Husseini,"Worldwide, "
https://en.insidesyriamc.com/2017/07/26/breaking-new-stage-of-white-helmets-in-arbin/,
https://en.insidesyriamc.com/2017/06/06/another-western-failure-in-syria/,"_____ ______, _______ _______, ____ _____, _________ _____, ______ ______, __________ _¹_, "
https://elrincondenetflix.es/Documentales/cascos-blancos/,
https://elpais.com/elpais/2016/09/30/opinion/1475245459_654139.html,
https://elcomunista.net/2017/08/18/why-the-white-helmets-in-syria-cause-more-harm-than-good/,
https://e-th.es/w9jz1,"_____ ______, _______ _______, ____ _____, ______ ______, "
https://documents-dds-ny.un.org/doc/UNDOC/GEN/N17/211/12/pdf/N1721112.pdf?OpenElement,
https://documents-dds-ny.un.org/doc/UNDOC/GEN/N17/211/12/pdf/N1721112.pdf,
https://dissidentvoice.org/2016/09/white-helmets-deceive-right-livelihood-and-codepink/,
https://dissidentvoice.org/2015/04/seven-steps-of-highly-effective-manipulators/,"Source, Al Jazeera, "
https://dimpenews.com/2017/08/12/18-%ce%b5%cf%80%cf%84%ce%ac-%ce%bc%ce%ad%ce%bb%ce%b7-%cf%84%cf%89%ce%bd-whitehelmets-%ce%b4%ce%bf%ce%bb%ce%bf%cf%86%ce%bf%ce%bd%ce%ae%ce%b8%ce%b7%ce%ba%ce%b1%ce%bd-%ce%b1%cf%80%cf%8c-%ce%ac%ce%b3/,
https://deutsch.rt.com/international/52105-bumerang-effekt-aleppo-berichterstattung-fliegt-cnn-um-die-ohren/,"The Syria Campaign, Eva Bartlett, Wednesday, Syria Civil Defence, "
https://deutsch.rt.com/der-nahe-osten/54163-moskau-aktivitaeten-weisshelme-in-syrien-zunehmend-fragwuerdig/,"Eva Bartlett, Vanessa Beeley, Twitter, "
https://detroitinformer.com/253456/msu-to-wear-white-helmets-for-first-time-since-54/,"Rick Sterling, Vanessa Beeley, Wednesday, "
https://deazijnpisser.blogspot.nl/2017/08/white-helmets-nogmaals-ontmaskert-als.html,
https://deazijnpisser.blogspot.com/2017/08/white-helmets-nogmaals-ontmaskert-als.html,
https://deazijnpisser.blogspot.com/2017/07/the-fraud-of-white-helmets.html,
https://de.sputniknews.com/politik/20170619316218814-syrien-konflikt-medien-luege-kanada-journalistin/,
https://daveyone1.wordpress.com/2017/09/06/white-helmets-steal-loot-houses-terrorist-leaders-among-them/,
https://daveyone1.wordpress.com/2017/08/12/seven-syrian-rescue-volunteers-white-helmets-killed-in-shooting/,"Claire Bernish, "
https://daveyone1.wordpress.com/2017/06/22/white-helmets-severed-heads-of-syrian-soldiers-paraded-as-trophies-endorsed-by-channel-4/,"Martin Quinn, Author, History, Syria Civil Defence, "
https://daveyone1.wordpress.com/2017/06/22/oscar-winning-nobel-prize-nominated-white-helmets-graduate-to-beheadings/,"Martin Quinn, Syria Civil Defence, "
https://daveyone1.wordpress.com/2017/06/08/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,"Martin Quinn, Syria Civil Defence, "
https://cultureandpolitics.org/tag/white-helmets-are-a-fraud/,"Wednesday, "
https://creepingsharia.wordpress.com/2017/07/10/cnn-hired-top-al-qaeda-propagandist/,"Documentaries, "
https://counterinformation.wordpress.com/2017/07/09/the-fraud-of-the-white-helmets/,
https://counterinformation.wordpress.com/2017/07/05/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/,"Vanessa Beeley, Syria Civil Defence, "
https://counterinformation.wordpress.com/2017/06/22/syrias-white-helmets-al-qaedas-co-workers-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies/,"Brandon Turbeville, Vanessa Beeley, "
https://cooptv.wordpress.com/2017/06/21/gekoepfte-menschen-white-helmets-weisshelme-in-syrien-18-jahre/,
https://conspiracyboi.wordpress.com/2017/09/02/syrias-white-helmets-and-terrorists-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4/,"The Guardian, "
https://conspiracyboi.wordpress.com/2017/08/18/mainstream-media-weeps-for-dead-white-helmets-terrorists-cries-for-nusra/,"Raf Sanchez, "
https://consortiumnews.com/2017/07/02/pursuing-hard-truths-in-syria/,
https://consortiumnews.com/2017/06/07/nyts-new-syria-sarin-report-challenged/,
https://consortiumnews.com/2016/10/23/the-white-helmets-controversy/,
https://coffeeshop88.com/seven-white-helmets-shot-in-the-head-at-base/,
https://clarityofsignal.com/2017/08/13/intertwined-the-white-helmets-and-fsa-terrorist-groups-evidence-of-collusion-part-1/amp/,
https://clarityofsignal.com/2017/08/13/intertwined-the-white-helmets-and-fsa-terrorist-groups-evidence-of-collusion-part-1/,"Agent, "
https://clarityofsignal.com/2017/07/22/mossad-complicity-msm-articles-and-video-reveal-that-israel-supports-isis-terrorists-in-syria/,
https://clarityofsignal.com/2017/07/18/numerous-us-government-officials-caught-on-camera-meeting-with-white-helmets-and-fsa-terrorists/amp/,
https://clarityofsignal.com/2017/07/18/numerous-us-government-officials-caught-on-camera-meeting-with-white-helmets-and-fsa-terrorists/,
https://clarityofsignal.com/2017/06/22/syrian-tapestry-of-terror-the-quintessential-video-exposing-media-lies-about-syria-and-the-white-helmets-terrorists-50000-views-and-climbing/amp/,
https://clarityofsignal.com/2017/06/22/syrian-tapestry-of-terror-the-quintessential-video-exposing-media-lies-about-syria-and-the-white-helmets-terrorists-50000-views-and-climbing/,
https://clarityofsignal.com/2017/06/21/highly-graphic-videos-white-helmets-film-themselves-participating-in-beheadings-of-syrian-soldiers/,"Twitter, "
https://clarityofsignal.com/2017/05/08/direct-jihadist-collusion-over-one-dozen-videos-capture-white-helmets-working-side-by-side-with-terrorist-groups/,
https://clarityofsignal.com/2017/05/02/father-of-invention-media-portrayed-grief-stricken-dad-turns-out-to-be-al-nusra-front-terrorist/,
https://clarityofsignal.com/2017/05/01/now-you-see-me-over-100-white-helmet-self-posted-facebook-images-expose-fake-humanitarian-group-as-fsa-terrorists-in-bed-with-al-qaeda/amp/,
https://clarityofsignal.com/2017/05/01/now-you-see-me-over-100-white-helmet-self-posted-facebook-images-expose-fake-humanitarian-group-as-fsa-terrorists-in-bed-with-al-qaeda/amp,
https://clarityofsignal.com/2017/05/01/now-you-see-me-over-100-white-helmet-self-posted-facebook-images-expose-fake-humanitarian-group-as-fsa-terrorists-in-bed-with-al-qaeda/,
https://clarityofsignal.com/2017/04/29/further-evidence-continues-to-emerge-that-white-helmets-are-uk-and-us-funded-murderous-terrorists-who-conduct-false-flag-attacks-in-syria/,
https://clarityofsignal.com/2017/04/21/western-media-cover-up-well-known-white-helmet-terrorist-was-present-at-rashideen-bus-bombing-that-killed-126-women-and-children-on-april-15-2017/amp/,"Siria, Twitter, "
https://clarityofsignal.com/2017/04/10/false-flagger-al-nusra-front-terrorist-reporter-hadi-abdallah-first-responder-to-chemical-massacre-in-idlib-syria-on-april-4th-2017/,"Source, Associated Press, The Associated Press, "
https://clarityofsignal.com/2017/03/04/examining-the-bizarre-facebook-page-of-the-snopes-fact-checker-of-the-white-helmets-terrorist-ruse-in-syria/,
https://clarityofsignal.com/2017/02/27/massive-white-helmets-photo-cache-proves-hollywood-gave-oscar-to-terrorist-group/,"Reuters, Twitter, "
https://clarityofsignal.com/2017/01/30/white-helmets-exposed-numerous-videos-and-photo-evidence-link-white-helmets-to-fsa-terrorists-torture-and-atrocities/,
https://clarityofsignal.com/2017/01/08/avaaz-involved-in-syria-linked-to-moveon-sumofus-purpose-soros-activism/,
https://clarityofsignal.com/2017/01/05/mega-file-on-white-helmets-terrorists-hundreds-of-links-and-videos/,
https://citizentruth.org/white-helmets-living-next-door-al-qaeda-aleppo/,
https://castoropollux.wordpress.com/2017/01/29/vidrig-organhandel-ihop-med-vita-hjalmarna-white-helmets/,
https://canadiandimension.com/articles/view/open-letter-to-ndp-re-their-support-for-white-helmets-nobel-peace-prize,"_____ ______, _______ _______, ____ _____, _________ _____, ______ ______, _______ _________, Twitter, "
https://bsnews.info/swedish-doctors-human-rights-swedhr-denounce-white-helmets-video-macabre-manipulation-dead-children-staged-chemical-weapons-attack-facilitate-no-fly-zone-syria/,"Source, "
https://bsnews.info/john-pilger-exposes-white-helmets-propaganda-construct-syria/,"Raed Al Saleh, _____ ______, History, _______ _______, ____ _____, ______ ______, Associated Press, _______ _________, Twitter, Syria Civil Defence, "
https://bsnews.info/james-le-mesurier-british-mercenary-founded-white-helmets/,
https://breaking.iavian.net/article/154243,
https://boxd.it/eGuu,"Communication, Agent, "
https://blogs.yahoo.co.jp:443/x1roo_com/66330738.html,
https://beehive.govt.nz/,
https://bccrss.club,"_____ ______, _______ _______, ____ _____, _________ _____, ______ ______, _______ _________, "
https://bbcpanoramasavingsyriaschildren.wordpress.com/2017/07/09/bbc-panorama-team-embedded-with-islamic-state-partner-group/,
https://barbaramckenzie.wordpress.com/,"Max Blumenthal, Philip Giraldi, "
https://arretsurinfo.ch/syria-swedish-doctors-for-human-rights-swedhr-denounce-white-helmets-video/#.WOYmXIp-zrk.twitter,
https://arrahmahnews.com/2017/08/13/7-anggota-white-helmets-dibunuh-di-pedesaan-idlib/,
https://arrahmahnews.com/2017/07/15/rusia-white-helmets-bagian-dari-kampanye-informasi-untuk-jatuhkan-pemerintah-suriah/,"History, "
https://apple.news/AyIdTpLOTRqG-RX_SbRt3zA,
https://apple.news/AvPQX3u45POK2guprofE1_w,
https://apple.news/AupVvnolxTBWy_CUrP9vu3w,"The Telegraph, "
https://apple.news/An1nhKlEyQ3y5yLhhej7vFA,"Siria, "
https://apple.news/AMEVzfxNYShiJMno_MvX1_Q,"Twitter, "
https://apple.news/Ah0yk6q6QO425-0D1_HhpMw,
https://apple.news/AgkY58WTBQrC4wCv2h_Xacg,"_____ ______, _______ _______, ____ _____, _________ _____, ______ ______, __________ _¹_, Daily Mail, _______ _________, "
https://apple.news/AGDOZR-8uPaK8K7_aYH-wDw,
https://apple.news/AEH9T4PvjQ3KfaUmg0wMtGw,
https://apple.news/ADVE9_HsMPU29Ar1p5UOkFg,
https://apple.news/ADMUgyRSfRwCIyNdu8ep1cw,
https://apple.news/AdKXBUzunNhqK6smqtUnokw,
https://apple.news/Ad6fmEI3aSdC_lKclg3kSqA,
https://apple.news/ACRukelhbQjWbtcsRWITLJw,"The Syria Campaign, Marketing, Vanessa Beeley, Twitter, "
https://apple.news/A0KVwjQfzTDiZasCgB7PnuQ,"Communication, The Syria Campaign, Inc., Source, Twitter, Nicholas Kristof, Syria Civil Defence, "
https://apple.news/A_oqu4FT_PhG9-FstNjdPXw,
https://apnews.com/c705e755118743a3803e20d8beb537fe,
https://apnews.com/b86ec7c7584a4e2a8ca1e113aa29a098,"Reporter, Journalist, "
https://apnews.com/8f0e11b5952f4fc095b2f8fd067be785,"Wednesday, "
https://apnews.com/7ac62f9365f447b5ad57924bce004937/Syrian-who-worked-on-nominated-film-can't-attend-Oscars,
https://anationofthinkers.info/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/,
https://anationofthinkers.info/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,
https://amp.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers,"Eva Bartlett, Journalist, Al Jazeera, "
https://amp.independent.ie/irish-news/white-helmets-of-syria-awarded-the-prestigious-tipperary-peace-prize-36088175.html,
https://amp.cnn.com/cnn/2017/01/19/health/my-hero-hala-gorani-white-helmets-syria/index.html,"Twitter, "
https://amnayzh.wordpress.com/2017/08/13/7-medics-with-syrias-white-helmets-group-killed/,"Vanessa Beeley, "
https://amnayzh.wordpress.com/2017/08/12/7-white-helmets-medics-killed-in-syria/,
https://aml.ink/YH9v0,
https://aml.ink/tRjzn,
https://aml.ink/Swovc,
https://aml.ink/o9qIU,
https://aml.ink/7MWwJ,"Max Blumenthal, Eva Bartlett, Vanessa Beeley, Syria Civil Defence, "
https://alethonews.wordpress.com/2017/08/02/james-le-mesurier-the-former-british-mercenary-who-founded-the-white-helmets/,"Source, "
https://alethonews.wordpress.com/2017/07/04/the-fraud-of-the-white-helmets/,"Max Blumenthal, Review, History, Philip Giraldi, "
https://alethonews.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/,"Max Blumenthal, Review, Philip Giraldi, "
https://alethonews.wordpress.com/2016/09/23/white-helmets-deceive-right-livelihood-and-codepink/,"Eva Bartlett, Vanessa Beeley, Sheila Coombes, Twitter, "
https://ahtribune.com/world/north-africa-south-west-asia/syria-crisis/1762-bana-alabed-propaganda.html,
https://ahtribune.com/world/north-africa-south-west-asia/syria-crisis/1609-robert-d-steelewhite-helmets-trump.html,
https://ahtribune.com/in-depth/1789-william-engdahl-cia-ngos.html,
https://actualidad.rt.com/actualidad/242252-miembro-cascos-blancos-cuerpos-mutilados-siria,"Twitter, "
https://actforpeace.rationchallenge.org.au/fundraisers/dianabarez,"Associated Press, Aug., Wednesday, The Associated Press, "
https://act.thesyriacampaign.org/sign/peoples-million,"Max Blumenthal, The Syria Campaign, The Independent, Rick Sterling, Vanessa Beeley, Nicholas Kristof, "
https://acebreakingnews.wordpress.com/2017/08/12/breaking144-seven-white-helmets-rescuers-shot-dead-in-syria-gun-attack-according-to-the-group-and-opposition-activists-httpst-meacebreakingnews3030-cnnbrk-acebreakingnews/,"Syria Civil Defence, "
https://21wire.tv/2016/10/07/crosstalk-white-helmets-really-with-vanessa-beeley-eva-bartlett-patrick-henningsen/,"Reporter, Twitter, "
https://1newsnet.com/white-helmets-rescuer-among-several-killed-in-syria-attack/,"Reporter, Twitter, "
https://1newsnet.com/seven-white-helmets-medics-murdered-in-idlib/,
https://1newsnet.com/seven-white-helmets-medics-killed-in-syrias-idlib/,
https://1newsnet.com/7-white-helmets-members-shot-dead-in-northwestern-syria/,
https://1newsnet.com/7-white-helmets-medics-killed-in-syrias-idlib/,"Reporter, "
https://1miami.net/us-troops-exchanged-fire-with-turkish-backed-rebels-in-syria7-white-helmets-rescuers-shot-dead-in-syria-gun-attackinside-syrias-safe-zones-russia-and-assad-hold-the-cards/,"Reporter, "
http://zonerouge.montrealalouettes.com/us/football-jerseys/,"Scott Pelley, Twitter, "
http://yournewswire.com/white-helmets-dead-syrian-soldiers/,"Reality Check, Twitter, "
http://yournewswire.com/russian-forces-kill-white-helmets/,"Reporter, National Security, Journalist, Associated Press, "
http://yournewswire.com/john-pilger-white-helmets-propaganda/,"Reporter, Twitter, "
http://yournewswire.com/aleppo-boy-white-helmets-propaganda/,"Reporter, Twitter, "
http://www.zerohedge.com/news/2017-04-06/evidence-calls-western-narrative-about-syrian-chemical-incident-question,"Reporter, Twitter, "
http://www.zerohedge.com/news/2017-01-20/us-supported-syrian-white-helmets-involved-war-crimes-committed-rebel-groups,"Twitter, "
"http://www.ynetnews.com/articles/0,7340,L-5002392,00.html","Robert Fisk, "
http://www.yenisafak.com/en/world/7-white-helmets-volunteers-shot-dead-in-syria-2778284,"Reporter, Twitter, "
http://www.yenisafak.com/en/world/7-white-helmets-volunteers-shot-dead-in-syria-2778281,"Bethania Palma, Journalist, Reuters, Daily Mail, "
http://www.yenisafak.com/en/dunya/7-white-helmets-volunteers-shot-dead-in-syria-2778284,"Twitter, "
http://www.yardbarker.com/all_sports/articles/michigan_state_football_spartans_to_wear_new_white_helmets_vs_western_michigan/s1_7899_24161812,"Reporter, Reuters, Daily Mail, Twitter, "
http://www.wrongkindofgreen.org/tag/the-white-helmets/,"Agent, "
http://www.wrongkindofgreen.org/2017/09/06/white-helmets-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4/,"Agent, "
http://www.wrongkindofgreen.org/2017/09/06/investigation-white-helmets-committing-acts-of-terror-across-syria/,
http://www.wrongkindofgreen.org/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,"Journalist, "
http://www.wrongkindofgreen.org/2017/05/10/white-helmets-in-venezuela/,"Rick Sterling, Vanessa Beeley, Twitter, Nicholas Kristof, "
http://www.wrongkindofgreen.org/2017/05/10/swedish-doctors-for-human-rights-white-helmets-video-macabre-manipulation-of-dead-children-and-staged-chemical-weapons-attack-to-justify-a-no-fly-zone-in-syria/,"Author, The Indicter, _____ ______, The Independent, ____ _____, ______ ______, Vanessa Beeley, Twitter, Syria Civil Defence, "
http://www.wrongkindofgreen.org/2017/03/03/forget-oscar-give-the-white-helmets-the-leni-riefenstahl-award-for-best-war-propaganda-film/,"The Syria Campaign, Eva Bartlett, Vanessa Beeley, Syria Civil Defence, "
http://www.wrongkindofgreen.org/2017/01/06/watch-white-helmets-the-mask-of-terror-with-english-subtitles/,"Vanessa Beeley, "
http://www.wrongkindofgreen.org/2016/10/07/watch-white-helmets-really/,
http://www.wrongkindofgreen.org/2016/10/07/watch-white-helmets-backed-to-win-peace-prize-despite-despite-terror-links/,
http://www.wrongkindofgreen.org/2016/10/06/the-real-syria-civil-defence-exposes-fake-white-helmets-as-terrorist-linked-imposters/,"The Syria Campaign, _____ ______, Rick Sterling, _______ _______, ____ _____, _________ _____, ______ ______, _______ _________, "
http://www.wrongkindofgreen.org/2016/10/03/the-white-helmets-campaign-for-war-not-peace-rla-and-nobel-peace-prize-nomination-should-be-retracted/,
http://www.wrongkindofgreen.org/2016/09/16/video-netflix-and-the-white-helmets-hand-in-hand-with-al-qaeda/,"Author, Agent, "
http://www.wrongkindofgreen.org/2016/09/09/watch-netflix-white-helmets-documentary-is-pure-propaganda-tyranny-unmasked-trailer-remake/,
http://www.wrongkindofgreen.org/2016/09/08/watch-the-real-syrian-civil-defence-the-real-white-helmets/,"F. William Engdahl, Eva Bartlett, Brendan Cox, Clara Connolly, Vanessa Beeley, "
http://www.wrongkindofgreen.org/2015/10/01/the-propaganda-war-against-syria-led-by-avaaz-the-white-helmets/,"Author, _____ ______, The Independent, ____ _____, ______ ______, Vanessa Beeley, Syria Civil Defence, "
http://www.wrongkindofgreen.org/2015/04/13/seven-steps-of-highly-effective-manipulators-white-helmets-avaaz-nicholas-kristof-syria-no-fly-zone/,
http://www.wrongkindofgreen.org/2014/09/17/syria-avaaz-purpose-the-art-of-selling-hate-for-empire/,
http://www.wesavesyria.com/,
http://www.washingtonsblog.com/2017/07/68359.html,
http://www.washingtonsblog.com/2017/06/u-s-military-officials-there-was-no-chemical-weapons-attack-in-syria-trump-bombed-syrian-base-despite-advice-from-military-and-intelligence-chiefs.html,
http://www.washingtonsblog.com/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-propaganda.html,
http://www.washingtonsblog.com/2017/05/photos-syria-show-white-helmets-nusraqaeda-organization.html,
http://www.washingtonpost.com/blogs/worldviews/wp/2017/03/01/russias-trolly-twitter-account-just-took-aim-at-an-oscar-winner/,
http://www.washingtonpost.com/blogs/monkey-cage/wp/2014/03/14/the-problem-with-withsyria/?postshare=1991431873177315,
http://www.w3livenews.com/2017/09/08/Furious-father-of-Syrian-boy-Omran-Daqneesh-says-picture-should-never-have/7187459,
http://www.w3livenews.com/2017/09/08/Child-who-was-the-face-of-Aleppo-still-caught-in-the-middle-a-year-later/7184461,
http://www.voltairenet.org/article196422.html,
http://www.voltairenet.org/article194858.html,
http://www.vietatoparlare.it/le-balle-dei-caschi-bianchi/,
http://www.veteranstoday.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/,
http://www.veteranstoday.com/2017/05/06/bernie-sanders-has-been-brainwashed-by-fake-news-produced-by-the-white-helmets/,
http://www.verify-sy.com/This-video-of-horror-movies-make-up-effect-artist-not-%E2%80%9CWhite-Helmets%E2%80%9D-/718/Pro-Assad%20media/en,
http://www.ukheadlines.org/detail.php?cid=80041,
http://www.ukcolumn.org/article/only-one-syrian-civil-defence-not-white-helmets,
http://www.twitlonger.com/show/no17tt,"Associated Press, The Associated Press, "
http://www.twitlonger.com/show/n_1sq19ne,
http://www.twitlonger.com/show/n_1spvsgc,"Associated Press, The Associated Press, "
http://www.trueside.info/cgi-sys/suspendedpage.cgi,"Alternative Health, "
http://www.truepatriot.net/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/,"Alternative Health, "
http://www.truepatriot.net/new-video-destroys-little-omran-white-helmets-story-proves-wh-terrorists-used-boy-as-propaganda/,
http://www.trtworld.com/mea/air-strikes-in-syria-kill-eight-white-helmets-activists-346430,
http://www.tribunnews.com/nasional/2017/08/13/tujuh-relawan-white-helmets-tewas-tertembak,"Wednesday, "
http://www.trendolizer.com/2017/06/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world.html,"Syria Civil Defence, "
http://www.torontopubliclibrary.ca:80/detail.jsp?Entt=RDMDC-TSPA_0111916F&R=DC-TSPA_0111916F,
http://www.topix.com/motorcycles/2017/09/white-helmets-start-final-month-of-farewell-tour?fromrss=1,
http://www.tomcc.org/Home/News/5d9245b120bc4626854e859611023ea0,"Max Blumenthal, "
http://www.tomcc.org/Home/News/519f48215f014146acb08faf447c2c3b,
http://www.tipperarystar.ie/news/home/268946/white-helmets-honoured-at-the-tipperary-international-peace-prize-for-2016.html#.WbALFH_S_Uk.twitter,
http://www.tipperarystar.ie/news/home/268762/tipperary-peace-prize-presentation-to-white-helmets-will-proceed-say-organisers.html#.Wa7DTxOte9M.twitter,
http://www.tipperarystar.ie/news/home/268762/tipperary-peace-prize-presentation-to-white-helmets-will-proceed-say-organisers.html,
http://www.tipperarystar.ie/news/home/268541/tipperary-international-peace-prize-ceremony-to-go-ahead-despite-planned-protests.html#.Wa2GF7p2YRE.twitter,
http://www.tipperarystar.ie/news/home/268541/tipperary-international-peace-prize-ceremony-to-go-ahead-despite-planned-protests.html,"Vanessa Beeley, Twitter, "
http://www.tipperarystar.ie/news/home/264410/syria-s-white-helmets-to-receivetipperary-international-peace-prize.html#.WZP1IK-rh8t.twitter,"Max Blumenthal, "
http://www.tipperarystar.ie/news/home/264410/syria-s-white-helmets-to-receivetipperary-international-peace-prize.html#.WYxHuLYRA0Y.twitter,
http://www.tipperarystar.ie/news/home/264410/syria-s-white-helmets-to-receivetipperary-international-peace-prize.html#.WY1kHHqcSE4.twitter,"The Syria Campaign, Marketing, Rick Sterling, Vanessa Beeley, Twitter, "
http://www.tipperarystar.ie/news/home/264410/syria-s-white-helmets-to-receivetipperary-international-peace-prize.html,"Twitter, "
http://www.tipperarypeace.ie/phone/index.html,"Source, Wednesday, "
http://www.timesofisrael.com/seven-white-helmets-killed-in-jihadist-held-syria-town/,"F. William Engdahl, "
http://www.timesofisrael.com/?p=1675037,"Siria, Twitter, "
http://www.thurles.info/2017/09/01/white-helmets-reps-to-accept-tipperary-peace-prize/,
http://www.thurles.info/2017/08/10/white-helmets-win-tipperary-peace-award/,
http://www.thetruthseeker.co.uk/?p=156076,
http://www.thetruthseeker.co.uk/?p=154188,
http://www.thetruthseeker.co.uk/?p=153739,
http://www.thetruthseeker.co.uk/?p=153550,"Eva Bartlett, Vanessa Beeley, "
http://www.thetruthseeker.co.uk/?p=152967,
